Date,Adj Close
2022/6/13,131.697067
2022/6/14,132.575836
2022/6/15,135.242142
2022/6/16,129.879593
2022/6/17,131.377502
2022/6/21,135.681534
2022/6/22,135.162262
2022/6/23,138.078201
2022/6/24,141.463501
2022/6/27,141.463501
2022/6/28,137.249359
2022/6/29,139.036865
2022/6/30,136.53035
2022/7/1,138.737274
2022/7/5,141.363632
2022/7/6,142.721756
2022/7/7,146.147003
2022/7/8,146.836029
2022/7/11,144.669037
2022/7/12,145.657669
2022/7/13,145.288193
2022/7/14,148.264053
2022/7/15,149.9617
2022/7/18,146.865997
2022/7/19,150.790543
2022/7/20,152.827713
2022/7/21,155.134521
2022/7/22,153.876251
2022/7/25,152.737839
2022/7/26,151.389725
2022/7/27,156.57251
2022/7/28,157.131744
2022/7/29,162.284576
2022/8/1,161.285965
2022/8/2,159.78804
2022/8/3,165.899567
2022/8/4,165.580002
2022/8/5,165.350006
2022/8/8,164.869995
2022/8/9,164.919998
2022/8/10,169.240005
2022/8/11,168.490005
2022/8/12,172.100006
2022/8/15,173.190002
2022/8/16,173.029999
2022/8/17,174.550003
2022/8/18,174.149994
2022/8/19,171.520004
2022/8/22,167.570007
2022/8/23,167.229996
2022/8/24,167.529999
2022/8/25,170.029999
2022/8/26,163.619995
2022/8/29,161.380005
2022/8/30,158.910004
2022/8/31,157.220001
2022/9/1,157.960007
2022/9/2,155.809998
2022/9/6,154.529999
2022/9/7,155.960007
2022/9/8,154.460007
2022/9/9,157.369995
2022/9/12,163.429993
2022/9/13,153.839996
2022/9/14,155.309998
2022/9/15,152.369995
2022/9/16,150.699997
2022/9/19,154.479996
2022/9/20,156.899994
2022/9/21,153.720001
2022/9/22,152.740005
2022/9/23,150.429993
2022/9/26,150.770004
2022/9/27,151.759995
2022/9/28,149.839996
2022/9/29,142.479996
2022/9/30,138.199997
2022/10/3,142.449997
2022/10/4,146.100006
2022/10/5,146.399994
2022/10/6,145.429993
2022/10/7,140.089996
2022/10/10,140.419998
2022/10/11,138.979996
2022/10/12,138.339996
2022/10/13,142.990005
2022/10/14,138.380005
2022/10/17,142.410004
2022/10/18,143.75
2022/10/19,143.860001
2022/10/20,143.389999
2022/10/21,147.270004
2022/10/24,149.449997
2022/10/25,152.339996
